Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/22;fev/22;mar/22;abr/22;mai/22;jun/22;jul/22;ago/22;set/22;out/22;nov/22;dez/22
86329;SIOL;SIOL ALIMENTOS LTDA;44.242.287/0001-31;253,848;294,832;358,445;298,145;339,746;317,535;301,189;280,490;257,768;295,860;299,081;300,685
86340;KOBBER;KOBBER ALIMENTOS LTDA;00.353.155/0001-01;149,560;133,817;145,442;138,189;130,415;123,887;144,917;132,205;130,560;131,878;126,339;126,053
86361;COOPERMACA;COOPERMACA INDUSTRIA E COMERCIO DE MACAS LTDA;07.884.092/0001-69;26,183;79,874;123,934;96,858;75,569;79,470;71,510;67,192;52,994;53,684;40,172;34,817
86376;PEDREIRA CONQUISTA;PEDREIRA CONQUISTA LTDA.;04.131.341/0001-57;140,169;157,436;180,864;161,090;176,272;179,680;224,053;226,069;204,039;190,496;203,643;153,671
86432;SOLPACK;SOLPACK LTDA;02.639.570/0001-51;285,145;254,199;308,737;275,774;287,614;288,712;235,456;244,305;194,137;210,592;201,851;179,431
86435;FADALEAL;FADALEAL SUPERMERCADOS LTDA;04.686.827/0001-51;285,173;265,276;292,740;263,670;260,310;245,537;260,460;255,566;245,570;264,094;258,813;282,703
86458;PEDREIRA RIO QUATI;PEDREIRA RIO QUATI LTDA;82.658.253/0001-11;101,885;96,691;116,650;114,622;138,575;122,731;147,386;122,756;97,687;97,860;100,747;76,509
86470;SHIMAZU;SHIMAZU ARTEFATOS  DE  CERAMICA  LTDA;56.865.082/0001-91;87,780;87,326;109,516;104,946;110,656;110,511;112,304;115,573;115,969;111,931;102,455;40,331
86484;DUAS RODAS CL;DUAS RODAS INDUSTRIAL S.A.;84.430.149/0001-09;1.030,171;935,075;1.121,679;949,762;1.060,971;951,402;1.018,590;1.142,347;1.062,258;1.010,289;1.016,879;992,339
86492;ATIBAIENSE;INDUSTRIA DE AGUAS ATIBAIENSE LTDA;07.388.649/0001-70;138,098;133,232;148,655;80,350;87,474;59,257;71,930;68,601;74,362;98,101;130,010;143,071
86494;MW FORMA;MEGA WATT COMERCIALIZACAO DE ENERGIA LTDA;15.027.346/0001-50;87,659;91,065;108,647;88,588;91,828;86,575;0,000;0,000;0,000;0,000;0,000;0,000
86496;RIO FERTILIZANTES;RIO GRANDE FERTILIZANTES LTDA.;06.021.077/0001-24;131,598;105,591;185,177;186,630;215,061;236,319;234,851;294,209;270,960;304,521;231,731;151,148
86499;ASSOCIACAO SAO JOSE;ASSOCIACAO ESPORTIVA SAO JOSE;60.211.893/0001-46;80,778;83,124;92,978;100,439;110,887;110,974;102,385;92,842;88,737;103,934;94,971;86,399
86500;FORTUNA;FORTUNA COMPENSADOS E LAMINADOS LTDA;00.247.570/0001-80;127,671;121,653;138,076;118,915;132,151;128,383;117,263;140,420;123,778;83,011;78,920;45,377
86532;OBRAMAX;BMB MATERIAL DE CONSTRUCAO S.A.;23.476.033/0001-08;421,180;383,617;437,195;364,905;328,937;286,845;328,720;334,075;310,896;358,206;366,424;392,874
86550;ELBA;ELBA CALCARIO LTDA;02.173.151/0001-77;7,754;8,915;9,073;11,082;219,773;219,349;299,214;291,199;11,607;9,740;8,936;7,838
86560;HOTEL D CAROLINA;HOTEL DA FAZENDA DONA CAROLINA LTDA;73.141.095/0001-37;119,304;108,552;120,854;122,292;121,192;119,649;135,564;129,685;127,377;127,233;116,181;125,010
86563;ABIMAR;ABIMAR SUPERMERCADOS LTDA;00.508.070/0001-55;181,702;163,924;160,358;139,070;130,655;118,553;130,369;125,685;123,136;136,886;137,900;167,707
86564;BS METALURGICA;BS INDUSTRIA E COMERCIO DE PRODUTOS METALURGICOS LTDA;08.532.688/0001-62;121,641;106,265;106,050;88,380;129,152;94,489;119,557;115,750;112,774;122,903;115,567;93,416
86568;COTRAGON;COTRAGON EXTRACAO COMERCIO DE AREIA LTDA;75.193.698/0001-08;88,043;127,667;107,416;96,814;105,507;111,482;142,722;131,458;143,439;0,000;0,000;0,000
86577;WESSEL;WEW IMPORTACAO E EXPORTACAO LTDA.;61.559.589/0002-38;217,664;209,690;237,797;204,188;203,897;198,987;194,061;212,996;201,131;200,050;200,618;212,009
86579;AMALFITEX;AMALFI INDUSTRIA TEXTIL LTDA.;10.227.955/0001-30;198,336;214,780;232,133;223,766;224,056;228,925;271,338;301,505;302,788;299,873;265,414;220,843
86592;SRPLAST;SR PLAST INDUSTRIA E COMERCIO DE EMBALAGENS PLASTICAS LTDA;07.883.134/0001-47;149,367;116,989;138,854;136,712;148,562;137,205;138,034;135,646;121,533;121,157;117,329;99,294
86620;UNIFEOB;FUNDACAO DE ENSINO OCTAVIO BASTOS;59.764.555/0001-52;10,434;18,779;28,867;22,675;20,806;13,285;10,511;21,668;22,442;25,268;22,958;12,271
86623;MATSUDA RACOES;MATSUDA RACOES LTDA;24.041.494/0001-10;77,129;87,769;88,627;88,002;104,012;105,405;103,124;93,222;76,540;40,690;77,082;55,177
86629;PEDREIRAS BOSCARDIN;PEDREIRAS BOSCARDIN LTDA;77.070.639/0001-78;95,359;116,841;124,344;110,861;114,808;106,895;98,539;135,213;116,077;107,805;108,063;102,555
86630;IMBAU;A. D. SOVINSKI RAIZER & CIA LTDA;05.891.567/0001-19;111,421;105,818;81,407;80,332;88,109;95,090;108,642;78,534;74,667;66,281;60,975;49,694
86638;SOLUZIONE;SOLUZIONE MOVEIS LTDA;14.625.998/0001-24;101,244;94,022;89,427;103,664;105,144;105,815;104,118;86,231;106,285;121,156;127,231;79,332
86659;LATICINIOS CORONATA;INDUSTRIA DE LATICINIOS CORONATA LTDA;25.812.017/0001-74;305,491;291,358;332,530;311,119;310,036;293,114;295,704;320,479;301,897;308,187;301,742;308,681
86695;AGUA ANA ROSA;MINERADORA DE AGUA ANA ROSA LTDA;07.976.975/0001-07;201,649;185,371;184,564;128,949;141,070;86,114;88,929;167,880;202,473;195,465;211,366;254,981
86696;BALDO;BALDO SA COMERCIO INDUSTRIA E EXPORTACAO;91.473.678/0001-47;706,393;566,622;798,098;561,395;767,618;736,960;688,431;800,032;604,160;766,946;696,891;771,558
86720;AR ANIMAL;A. & R. NUTRICAO ANIMAL LTDA.;07.582.432/0001-05;140,161;169,323;156,697;121,886;104,198;121,163;137,359;140,675;130,431;109,000;117,225;150,704
86721;LG MADEIRAS;LG MADEIRAS LTDA;08.732.926/0001-83;99,156;101,609;102,721;111,737;93,016;103,711;119,879;116,531;91,958;81,758;78,965;53,861
86722;SEARA MATRIZ EI SE 7;SEARA ALIMENTOS LTDA;02.914.460/0112-76;160,672;146,047;148,287;147,438;141,976;136,409;136,861;141,863;145,163;143,032;135,676;146,543
86727;KR;KR INDUSTRIA COMERCIO IMPORTACAO E EXPORTACAO DE ACESSORIOS PARA MODA LTDA;05.570.852/0001-38;137,050;161,773;176,869;155,272;166,631;153,972;155,393;177,838;168,789;183,849;183,376;113,096
86733;FOCA-BRAUN;FOCA MOBILIDADE DO BRASIL LTDA;02.451.712/0001-52;81,761;90,482;106,573;74,627;86,108;88,806;83,874;96,621;86,440;75,601;75,331;65,503
86734;ZAPPAROLI;ZAPPAROLI INDUSTRIA E COMERCIO DE PLASTICOS LTDA.;58.059.643/0001-90;165,538;147,142;169,876;131,968;152,031;143,941;149,151;168,620;175,183;143,842;128,842;79,044
86739;PIRACAIA BEBIDAS;PIRACAIA INDUSTRIA COMERCIO EXPORTACAO E IMPORTACAO DE BEBIDAS LTDA;03.322.852/0001-93;107,529;106,940;111,394;95,503;100,467;81,929;91,522;112,585;94,255;96,261;114,394;121,631
86742;SIMONETTO;INDUSTRIA DE MOVEIS SIMOSUL LTDA;85.494.201/0001-45;193,548;111,819;211,654;188,953;200,782;211,124;212,677;237,417;222,247;213,036;224,476;175,586
86745;MAGIC CITY;CK2 GESTAO EM EMPREENDIMENTOS DE LAZER E TURISMO LTDA;07.739.644/0001-45;261,552;230,096;250,641;224,851;175,562;111,196;234,760;153,039;161,887;216,403;220,528;257,350
86747;RODOANEL;CONCESSIONARIA DO RODOANEL OESTE S.A.;09.387.725/0001-59;279,210;265,509;287,083;281,555;289,327;269,477;280,484;270,282;274,798;304,311;301,889;278,083
86748;PPLAST;PERARO INDUSTRIA DE MOVEIS E PLASTICOS LTDA;85.126.555/0001-37;83,281;82,995;86,506;55,259;81,054;84,589;92,780;100,817;98,747;100,177;94,077;81,721
86757;ABBOTT CL;ABBOTT LABORATORIOS DO BRASIL LTDA;56.998.701/0001-16;665,756;836,819;1.630,292;1.474,347;1.434,009;1.317,943;1.327,269;1.374,105;1.326,636;1.471,655;1.229,360;1.277,605
86758;ACUMENT CL;ACUMENT BRASIL SISTEMAS DE FIXACAO S.A.;61.526.836/0001-19;777,546;861,443;940,416;706,445;866,644;614,211;843,936;780,160;971,454;971,842;740,020;551,322
86759;AGRARIA GF CL;COOPERATIVA AGRARIA AGROINDUSTRIAL;77.890.846/0001-79;390,293;285,402;378,047;717,383;640,208;467,755;655,966;932,504;466,793;363,193;591,571;416,514
86764;BARROBELLO CL;CERAMICA BARROBELLO INDUSTRIA E COMERCIO LTDA.;56.649.577/0001-83;850,891;692,806;885,167;878,435;908,232;885,875;936,961;997,337;1.050,766;759,070;829,222;844,947
86765;BOULEVARD SHOP BAURU CL;VERTICO BAURU EMPREENDIMENTOS IMOBILIARIOS LTDA.;10.193.021/0001-24;722,191;677,005;764,128;673,753;580,663;551,408;600,181;551,952;548,072;708,379;687,168;782,730
86767;BRF 280 DOURADOS CL;BRF S.A.;01.838.723/0001-27;684,341;608,407;681,160;619,911;621,866;591,796;711,433;729,356;648,671;642,351;652,860;653,208
86768;BRF 215 FAXINAL CL;BRF S.A.;01.838.723/0001-27;1.044,141;921,090;947,668;898,785;910,532;885,790;903,914;943,575;888,424;922,550;938,426;999,390
86771;VALGROUP MG10;VALGROUP MG INDUSTRIA R-PET LTDA;29.928.004/0001-16;909,234;850,068;866,148;913,607;903,403;722,796;936,587;1.018,580;1.012,765;1.009,966;887,447;978,707
86772;SIDORE;SIDORE INDUSTRIA E COMERCIO DE REFRIGERANTES E AGUAS MINERAIS LTDA;01.115.454/0001-70;334,764;316,232;354,997;342,210;337,169;325,871;353,036;370,633;297,609;369,205;450,780;469,571
86792;CCL INDUSTRIES CL;CCL INDUSTRIES DO BRASIL S/A;07.593.518/0001-25;921,294;945,860;992,823;863,010;873,844;840,395;863,341;905,345;831,668;944,210;868,503;716,278
86793;CLARITY CL;CLARITY - IMPORTACAO E EXPORTACAO DE VIDROS LTDA;04.950.182/0001-12;649,563;763,316;777,599;747,025;803,867;875,298;922,787;938,300;899,751;857,853;865,474;695,192
86795;CONDOMINIO CIDADE NOVA CL;CONDOMINIO DO CENTRO ADMINISTRATIVO CIDADE NOVA;21.722.161/0001-69;259,921;232,150;269,014;223,543;237,850;227,315;253,631;298,662;275,117;321,376;330,655;361,211
86796;CONDOMINIO DO ACO CL;CONDOMINIO DO CENTRO EMPRESARIAL DO ACO;04.370.035/0001-73;408,608;351,689;404,005;309,970;266,171;243,589;255,482;251,860;249,945;294,157;267,065;331,315
86797;COOPERJA CL;COOPERATIVA AGROINDUSTRIAL COOPERJA;85.667.947/0001-03;683,357;747,405;1.039,323;949,116;765,565;732,584;682,827;740,710;597,658;677,096;555,595;567,156
86798;CORR PLASTIK NOR CL;CORR PLASTIK NORDESTE INDUSTRIAL LTDA;08.984.318/0001-66;771,922;721,931;864,494;1.425,988;916,229;641,922;823,304;1.176,614;946,259;736,371;736,819;287,354
86800;DENSO CL SE;DENSO DO BRASIL LTDA;43.375.930/0001-32;789,814;733,777;841,441;720,621;733,264;681,459;689,551;746,804;681,080;737,451;664,896;683,801
86801;DISTRIB ARAGUAIA CL N;CDA ALIMENTOS S.A. EM RECUPERACAO JUDICIAL;26.651.646/0001-22;348,524;521,813;562,262;507,889;419,211;304,517;290,197;429,816;247,973;324,524;391,008;389,862
86804;ELETROCAL CL;ELETROCAL INDUSTRIA E COMERCIO DE MATERIAIS ELETRICOS LTDA;83.060.012/0001-39;1.284,551;1.289,760;1.265,971;1.264,294;1.291,125;1.235,356;1.306,482;1.494,821;1.542,177;1.638,940;1.491,352;1.612,444
86805;EMBU ENG E COM CL;EMBU S A ENGENHARIA E COMERCIO;61.322.558/0001-88;613,752;566,741;683,088;592,945;733,270;652,527;628,829;771,407;662,929;619,222;529,479;592,709
86808;FORTLEV ARAQUARI CL;FORTLEV INDUSTRIA E COMERCIO DE PLASTICOS LTDA;10.921.911/0007-09;873,985;931,686;1.264,620;1.016,495;1.032,323;903,374;830,335;934,495;961,532;971,837;940,316;1.002,223
86809;GELNEX CL;GELNEX INDUSTRIA E COMERCIO LTDA;02.001.597/0001-14;1.613,368;1.435,173;1.564,975;1.479,531;1.449,883;1.320,373;1.445,159;1.467,820;1.458,735;1.603,815;1.588,511;1.772,737
86812;GRAHAM PACKAGING CL SE;GRAHAM PACKAGING DO BRASIL INDUSTRIA E COMERCIO LTDA.;01.728.444/0001-00;992,126;814,124;915,932;844,779;958,954;848,465;928,050;860,178;733,895;815,065;837,302;900,819
86814;HERSHEY CL;HERSHEY DO BRASIL LTDA;04.429.377/0001-11;1.151,909;1.114,876;1.137,136;970,974;1.042,217;1.099,178;1.133,794;1.141,594;1.099,315;1.089,479;1.072,081;980,926
86815;IHARA CL;IHARABRAS SA INDUSTRIAS QUIMICAS;61.142.550/0001-30;1.061,441;1.845,011;1.905,118;1.756,873;1.623,320;1.587,108;1.695,094;1.834,784;1.739,261;1.690,851;1.742,950;611,499
86816;INDUSTRIAS ARTEFAMA CL;INDUSTRIAS ARTEFAMA S.A.;86.046.562/0001-91;726,938;698,576;830,531;699,155;774,351;726,791;776,400;834,204;739,316;728,263;583,402;357,963
86817;ISOTERM CL;ISOTERM INDUSTRIA E COMERCIO DE EMBALAGENS LTDA.;56.415.979/0001-13;539,264;520,358;630,580;557,315;673,939;464,866;447,099;476,938;538,586;537,776;554,944;403,556
86819;JTEKT CL;JTEKT BRASIL LTDA.;02.638.940/0003-06;759,812;816,157;895,592;791,101;850,749;795,999;856,954;935,239;845,199;891,154;872,503;841,606
86820;KEPLER CL;KEPLER WEBER INDUSTRIAL S/A;87.288.940/0001-06;774,846;720,615;803,067;655,736;771,641;738,842;786,683;855,661;770,306;778,828;740,064;692,215
86821;LACTALIS CL NE;LACTALIS DO BRASIL - COMERCIO, IMPORTACAO E EXPORTACAO DE LATICINIOS LTDA.;14.049.467/0001-30;1.288,991;1.179,042;1.255,189;1.221,160;1.217,411;1.135,274;1.156,828;1.191,099;1.147,255;1.184,807;1.155,962;1.224,411
86824;JBS FRIBOI CL11;JBS S/A;02.916.265/0001-60;927,632;859,676;823,853;176,544;50,503;549,620;878,730;665,932;765,566;807,045;820,648;871,638
86825;JBS FRIBOI CL9;JBS S/A;02.916.265/0001-60;1.502,520;1.297,247;1.615,202;1.549,261;1.595,078;1.464,136;1.536,831;1.579,840;1.656,597;1.641,488;1.477,040;1.588,612
86826;JBS COUROS CL SE 3;JBS S/A;02.916.265/0001-60;543,490;504,166;562,884;489,607;493,319;406,489;435,880;422,850;406,784;339,195;196,339;407,084
86827;JBS FRIBOI CL10;JBS S/A;02.916.265/0001-60;14,182;12,868;12,774;11,967;11,738;11,022;12,783;12,734;14,593;14,371;13,046;14,028
86828;JBS AVES CL SE 1;JBS AVES LTDA.;08.199.996/0001-18;970,066;884,093;774,830;882,592;930,083;885,212;982,658;1.058,334;1.010,875;1.079,460;1.077,741;1.111,034
86830;SEARA MATRIZ CL S 10;SEARA ALIMENTOS LTDA;02.914.460/0112-76;1.077,755;1.051,105;1.147,517;995,407;1.097,707;1.066,003;1.117,157;1.144,310;1.079,699;1.132,728;1.142,874;1.202,790
86831;SEARA MATRIZ CL S 12;SEARA ALIMENTOS LTDA;02.914.460/0112-76;1.364,029;1.191,228;1.393,960;1.270,620;1.415,054;1.412,544;1.445,490;1.490,313;1.472,389;1.480,353;1.513,802;1.475,116
86832;SEARA MATRIZ CL S 11;SEARA ALIMENTOS LTDA;02.914.460/0112-76;1.597,860;1.574,944;1.860,128;1.511,074;1.615,212;1.898,752;1.877,768;1.812,173;1.809,462;1.855,968;1.774,951;1.779,585
86837;CAMPING PAINEIRAS;CAMPING FAZENDA PAINEIRAS DE ITU LTDA;48.156.079/0001-70;112,210;91,395;86,636;77,134;63,141;64,133;82,498;59,978;61,937;70,004;74,834;96,007
86839;KENERSON;KENERSON INDUSTRIA E COMERCIO DE PRODUTOS OPTICOS LTDA;07.019.231/0003-58;123,083;104,290;125,992;123,800;122,032;127,422;117,144;125,625;136,597;129,451;98,718;81,527
86840;FLEXICOTTON EI5;FLEXICOTTON INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE PESSOAL S/A;02.003.095/0001-22;76,127;66,889;90,441;38,985;86,800;84,148;84,227;90,646;85,490;85,175;81,364;68,061
86851;AGUA MINERAL VILLA;EPD - INDUSTRIA E COMERCIO DE AGUA MINERAL LTDA;07.649.214/0001-32;126,760;127,694;140,491;119,926;116,837;119,625;118,230;128,315;118,864;120,689;119,327;134,649
86858;PARANAGUA SANEAMENTO;PARANAGUA SANEAMENTO S.A.;01.691.945/0001-60;524,623;484,949;516,215;492,635;488,718;518,546;567,607;506,283;463,626;499,631;488,892;540,086
86859;HOTEL CARIMA;HOTEL CARIMA LTDA;77.758.324/0001-18;187,236;121,193;98,881;83,113;69,728;67,918;90,855;78,310;80,920;102,039;115,598;179,298
86863;PEDREIRA DO PARDO;PEDREIRA DO PARDO LTDA;08.803.023/0001-46;111,974;140,370;145,909;157,385;139,010;153,990;141,370;134,293;142,499;138,538;121,549;123,800
86866;VIRVI RAMOS;ASSOCIACAO CULTURAL E CIENTIFICA VIRVI RAMOS;88.665.914/0001-12;154,681;137,513;141,712;114,127;134,282;142,497;118,968;133,132;117,980;122,691;123,614;137,762
86872;GRAHAM PACKAGING CL 2 SE;GRAHAM PACKAGING DO BRASIL INDUSTRIA E COMERCIO LTDA.;01.728.444/0001-00;656,357;637,737;658,756;590,259;568,324;544,276;526,817;573,849;549,745;612,454;637,676;530,909
86873;MAHLE BEHR CL;MAHLE BEHR GERENCIAMENTO TERMICO BRASIL LTDA;56.167.091/0001-09;1.072,235;1.042,717;1.196,048;1.103,718;1.118,869;1.068,065;1.086,433;1.137,632;1.107,880;1.162,563;1.113,100;1.001,917
86875;METALGRAFICA ROJEK CL;METALGRAFICA ROJEK LTDA;52.502.978/0001-55;404,591;285,845;326,860;299,654;359,232;328,767;381,972;433,950;323,662;320,691;298,846;356,048
86876;MINA MERCANTIL CL;MINA MERCANTIL INDUSTRIALE AGRICOLA LIMITADA;48.340.384/0001-18;610,030;645,552;765,939;650,063;652,959;650,307;658,992;732,607;474,991;360,830;274,240;304,258
86877;MOINHO SANTA CLARA CL;RICHARD SAIGH INDUSTRIA ECOMERCIO S A;61.206.397/0001-67;845,557;736,477;1.024,515;678,850;736,500;725,447;772,588;653,305;704,256;770,672;726,083;833,900
86878;NAMBEI CL;NAMBEI INDUSTRIA DE CONDUTORES ELETRICOS LTDA.;62.985.767/0001-74;566,567;627,329;651,735;349,400;391,937;306,574;241,480;383,305;563,205;546,960;538,162;434,710
86880;PADO CL;PADO S A INDUSTRIAL COMERCIAL E IMPORTADORA;61.144.150/0001-63;921,073;877,379;928,386;873,486;946,693;859,431;923,892;978,867;892,064;867,413;943,619;928,683
86882;PLASTILIT MAT CL;PLASTILIT PRODUTOS PLASTICOS DO PARANA S/A;80.550.452/0001-86;1.155,730;1.223,296;1.402,666;1.325,831;1.430,038;1.439,677;1.397,613;1.531,635;1.501,438;1.445,060;1.338,318;1.482,919
86886;POTY CL;BEBIDAS POTY LTDA;55.223.127/0002-42;1.251,574;1.055,028;1.380,252;1.285,508;1.272,080;1.085,314;1.117,050;1.368,485;1.306,210;1.418,550;1.561,994;1.580,758
86888;ROMAGNOLE CL;ROMAGNOLE PRODUTOS ELETRICOS S.A.;78.958.717/0001-38;696,914;658,826;752,188;735,319;815,085;791,221;797,538;869,336;847,648;844,311;842,683;775,427
86890;SANOVO CL;SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA;61.585.931/0001-93;1.053,088;967,251;1.131,365;1.049,083;1.086,432;1.211,716;1.176,761;1.224,495;1.148,144;1.081,947;1.070,643;1.189,087
86891;SHOP BOSQUE DOS IPES CL;CONDOMINIO SHOPPING CENTER BOSQUE DOS IPES;22.604.658/0001-45;646,903;583,336;621,893;547,644;445,995;436,743;500,812;454,703;498,317;549,641;515,850;600,767
86894;SHOP FLORIPA CL;CONDOMINIO FLORIANOPOLIS SHOPPING CENTER;09.541.728/0001-03;710,907;626,726;657,112;561,585;516,234;452,230;498,085;488,164;479,183;558,033;578,182;676,161
86896;WHIRLPOOL MANAUS CL;WHIRLPOOL ELETRODOMESTICOS AM S.A.;63.699.839/0001-80;335,015;288,586;326,962;258,329;324,458;288,437;276,368;329,435;236,863;227,968;332,587;298,074
86899;SUCORRICO CL;SUCORRICO CITRUS INDUSTRIAL E AGRICOLA LTDA.;16.930.087/0001-36;1.128,183;1.041,904;920,551;842,613;624,701;611,369;1.257,306;1.377,290;1.301,343;1.280,891;1.315,026;1.272,085
86903;TECNOSEEDS CL;TECNOSEEDS BRASIL SEMENTES & SERVICOS LTDA;14.411.002/0002-69;709,410;699,335;845,179;695,814;703,078;739,846;907,763;836,233;553,610;508,323;473,483;695,439
86904;THERA CORPORATE CL;SUBCONDOMINIO THERA CORPORATE;22.274.768/0001-96;364,892;356,296;417,542;366,016;366,059;351,421;369,772;361,415;339,008;363,256;343,217;376,099
86906;URUSSANGA RC4 CL;DEXCO REVESTIMENTOS CERAMICOS S.A;86.530.318/0001-08;1.503,061;1.402,573;1.546,702;1.680,470;2.101,944;2.147,565;2.227,482;2.247,576;2.229,734;2.381,035;2.298,172;974,940
86917;C CE REBOUCAS INDUSTRIA DE PLA;REBOUCAS INDUSTRIA DE PLASTICOS LTDA;75.223.875/0001-51;44,939;37,104;50,650;47,428;62,151;54,570;62,055;73,312;69,837;71,160;51,744;30,396
86940;BARION INDUSTRIA;BARION INDUSTRIA E COMERCIO DE ALIMENTOS S/A;76.657.030/0001-37;190,661;175,710;186,104;161,451;180,791;175,552;176,663;194,392;177,829;189,995;185,363;165,525
86950;MEDLEY COM CL;SANOFI MEDLEY FARMACEUTICA LTDA;10.588.595/0007-97;1.055,737;1.057,948;1.222,401;1.107,725;1.023,481;979,103;986,077;1.010,747;999,221;1.067,822;1.032,809;770,935
86972;RACOES PLANALTO;RACOES PLANALTO DE CAMPO BELO LTDA;21.058.169/0001-72;272,107;251,837;294,762;276,062;253,995;284,197;292,454;338,008;268,324;336,196;279,551;287,972
86985;PIRAGELO;CELSO LUIS BELLINI LTDA;51.007.904/0001-80;433,248;403,739;552,184;423,084;348,382;328,571;390,792;383,613;374,640;404,054;507,183;584,344
86988;BEDISVA;BEDISVA BENEFICIAMENTO E DISTRIBUICAO DE VIDROS E ACESSORIOS LTDA;07.456.119/0001-12;106,149;114,183;115,445;98,316;123,544;120,162;122,662;136,568;118,926;116,433;122,894;98,955
87012;LAIRE EMBALAGENS;LAIRE - INDUSTRIA DE EMBALAGENS PLASTICAS EIRELI;03.897.140/0001-00;150,812;181,836;212,411;229,286;256,012;0,000;0,000;0,000;0,000;0,000;0,000;0,000
87014;C CE TFLEX;TFLEX INDUSTRIA E COMERCIO DE TUBOS LTDA;17.496.722/0001-81;183,117;223,316;293,022;283,017;362,212;375,931;387,071;370,804;380,825;382,973;310,651;234,411
87045;FENIX FABRIL;FENIX FABRIL INDUSTRIA E COMERCIO LTDA;00.941.866/0001-05;130,137;131,825;169,226;175,215;181,808;179,884;186,352;211,176;209,758;198,438;166,912;123,620
87058;MORRO REDONDO;MORRO REDONDO CONSTRUCAO E ADMINISTRACAO DE OBRAS LTDA.;04.727.865/0001-05;84,075;79,457;104,985;80,504;99,295;98,933;128,161;125,152;134,085;108,737;0,000;0,000
87060;ATAKAREJO;ATAKAREJO DISTRIBUIDOR DE ALIMENTOS E BEBIDAS S.A;73.849.952/0001-58;1.586,316;1.474,147;1.574,117;1.543,226;1.511,119;1.393,242;1.445,950;1.421,231;1.343,123;1.736,406;1.791,236;1.980,754
87069;BRIQUEPAR;BRIQUEPAR INDUSTRIA E COMERCIO DE RESIDUOS DE MADEIRAS LTDA;06.045.659/0001-40;252,418;228,270;263,124;257,671;288,712;265,952;284,795;292,793;275,287;208,635;179,207;239,721
87077;AGROBOI ESP;AGRO BOI IMPORTACAO E EXPORTACAO LTDA;04.119.970/0001-61;107,100;104,977;120,138;107,255;106,721;106,910;122,526;115,530;113,676;117,433;112,175;112,214
87078;MERCOAVES;MERCOAVES CRIACAO DE AVES DE POSTURA LTDA;30.621.615/0001-04;130,392;95,911;113,720;108,990;97,985;100,338;107,747;102,722;97,497;103,970;98,786;112,802
87080;FINILEATHER;FINILEATHER COUROS E ACABAMENTOS LTDA;04.813.006/0001-39;79,174;85,340;112,470;57,994;79,146;93,558;83,864;82,740;72,717;80,713;71,698;54,120
87081;FRIGORIFICO RZ;FRIGORIFICO RZ PRODOTTI LA DELIZIA LTDA;10.502.365/0001-78;228,877;208,673;250,582;206,467;208,315;190,988;217,271;215,107;204,138;222,316;224,530;230,566
87082;LORENZON;LORENZON PLASTICOS LTDA;87.262.754/0001-06;193,709;209,311;220,511;217,774;204,803;276,512;275,800;313,658;261,491;255,678;259,841;254,513
87083;PROAMB;FUNDACAO PROAMB;91.987.024/0001-31;45,417;51,422;56,359;57,381;65,527;68,531;80,715;75,093;70,134;70,974;78,752;62,685
87084;RECREIO DA JUVENTUDE;RECREIO DA JUVENTUDE;88.649.660/0001-49;146,702;145,869;157,036;127,838;138,579;129,362;127,522;135,299;126,940;133,734;146,424;163,586
87085;MULTIFORMAS;MF INDUSTRIA DE FORMAS LTDA;09.005.382/0001-10;109,733;104,532;114,323;86,768;103,918;109,835;94,846;89,464;82,155;76,211;80,197;55,667
87086;SIMETALL;SIMETALL INDUSTRIA E COMERCIO DE FERRAMENTAS LTDA;87.829.495/0001-44;43,920;45,364;53,654;42,173;49,090;48,748;52,032;51,865;43,976;46,495;41,140;31,596
87091;STEFFENON;LATICINIOS BIO LTDA.;05.939.266/0001-18;106,173;93,752;120,009;113,872;111,581;114,800;115,639;105,149;100,114;103,584;92,473;99,753
87092;IRMAOS ANDREAZZA;IRMAOS ANDREAZZA LTDA;01.132.478/0001-38;1.179,904;1.054,433;1.116,400;1.072,814;1.110,820;1.045,012;1.137,142;1.162,429;1.127,417;1.211,335;1.235,255;1.452,881
