Cód. Perfil;Sigla;Nome Empresarial;CNPJ;jan/21;fev/21;mar/21;abr/21;mai/21;jun/21;jul/21;ago/21;set/21;out/21;nov/21;dez/21
74283;AN ADM E PART;AN ADMINISTRACOES E PARTICIPACOES LTDA;04.060.874/0001-95;97,022;89,488;93,076;89,008;88,244;86,623;90,018;94,678;92,928;92,768;93,965;99,474
74347;BRF CL 11 SE;BRF S.A.;01.838.723/0001-27;1.326,423;1.176,879;1.265,225;1.145,524;1.164,462;1.058,417;990,205;920,801;1.058,996;1.074,992;1.394,727;1.423,749
74605;SANOVO EI S;SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA;61.585.931/0001-93;390,485;341,342;366,811;377,454;288,201;297,979;316,701;257,007;120,532;158,581;221,074;223,459
74642;SHOPPING BOUGAINVILLE;CONDOMINIO SHOPPING BOUGAINVILLE;09.332.238/0001-99;281,924;236,052;35,737;250,212;259,876;243,544;228,346;252,928;279,460;292,698;280,492;310,622
74701;POLIMAN;POLIMAN INDUSTRIA E COMERCIO DE MOVEIS LTDA;02.721.927/0001-46;317,181;320,731;340,958;335,630;372,091;357,389;388,896;375,822;287,627;255,283;252,325;179,733
74744;VINIARTEFATOS;VINIARTEFATOS COMERCIO IMPORTACAO E EXPORTACAO LTDA;01.558.722/0001-29;201,356;219,465;218,862;193,019;188,262;194,586;198,726;206,189;210,772;205,368;173,345;194,632
74821;MEGATECH EI SUL;MEGATECH BRASIL COMPONENTES AUTOMOTIVOS LTDA;57.879.827/0001-34;417,476;403,972;439,804;431,472;472,591;369,779;500,006;352,349;385,804;382,386;412,356;380,840
74843;FUSVE;FUNDACAO EDUCACIONAL SEVERINO SOMBRA;32.410.037/0001-84;278,278;216,007;268,961;162,139;161,362;143,920;123,934;154,789;195,946;184,580;208,788;217,684
74867;ITATIBA;PEDREIRA ITATIBA LTDA;76.446.426/0001-35;90,897;89,567;101,546;122,852;112,597;128,878;130,261;125,737;87,112;82,704;104,540;140,455
74882;TOLEDO;ASSOCIACAO EDUCACIONAL TOLEDO;03.318.018/0001-24;53,171;46,125;46,469;37,932;37,660;31,903;30,962;46,393;61,422;53,247;69,234;50,887
75065;C CE REATA CITRUS;REATA CITRUS AGRO INDUSTRIA S/A EM RECUPERACAO JUDICIAL;24.575.380/0001-50;44,936;33,197;27,378;13,926;14,193;11,835;36,435;66,893;69,799;70,413;60,229;70,262
75241;MARS GUA;MASTERFOODS BRASIL ALIMENTOS LTDA.;29.737.368/0001-19;2.476,406;2.355,605;2.512,654;2.289,231;2.099,943;2.177,849;2.182,254;2.312,460;2.284,019;1.720,818;2.402,225;2.190,898
75281;WEATHERFORD RJ;WEATHERFORD INDUSTRIA E COMERCIO LTDA;93.189.694/0007-23;179,448;156,720;162,375;159,602;164,993;152,391;155,230;146,548;145,824;162,810;146,014;144,156
75301;TECHPOLYMERS;TECHPOLYMERS INDUSTRIA E COMERCIO LTDA;28.115.610/0001-50;1.244,026;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000
75345;HILTON COPACABANA;RIO ATLANTICA HOTEL S/A;26.994.986/0001-56;498,587;446,725;479,726;380,958;393,110;396,156;399,382;406,223;428,749;440,333;445,544;505,339
75364;CORNING RJ;CORNING COMUNICACOES OPTICAS S.A.;42.424.267/0001-56;185,394;189,598;275,122;239,528;215,700;215,758;245,400;247,292;279,709;256,323;259,225;279,979
75365;PLASTICOS PASQUALI;PLASTICOS PASQUALI LTDA;82.178.229/0001-85;141,037;126,997;152,633;152,321;147,169;132,368;133,868;118,160;147,260;145,643;151,476;150,857
75762;KORDSA BRASIL;KORDSA BRASIL S.A;13.573.332/0001-07;6.452,295;5.860,115;6.320,243;6.479,807;6.729,302;6.509,175;6.658,241;6.481,199;6.454,591;6.633,221;6.339,343;6.377,258
75827;TEMPERACO;TEMPERACO RIO TRATAMENTO TERMICO DE ACO E METAIS LTDA;42.200.162/0001-13;49,641;51,384;63,941;70,210;72,910;68,947;60,655;71,826;59,402;50,801;57,948;56,776
76121;MATTHEIS;MATTHEIS BORG ADMINISTRACAO PARTICIP COM E IND LTDA;30.240.931/0001-28;251,203;268,238;312,663;300,229;297,181;305,279;328,856;308,999;307,734;292,125;290,229;288,335
76150;MARC MINERACAO;MARC MINERACAO INDUSTRIA E COMERCIO EIRELI;77.022.754/0001-77;62,250;53,214;23,307;42,025;50,794;45,060;16,214;32,922;56,664;26,176;34,661;41,152
76155;CROWN TERESINA;CROWN EMBALAGENS METALICAS DA AMAZONIA S/A;33.174.335/0001-85;1.829,839;1.690,227;1.824,846;1.504,384;1.752,384;1.695,620;1.800,232;1.866,832;1.686,738;1.775,072;1.593,729;1.737,551
76246;MARVITE;MARVITE MARANHAO VIDROS TEMPERADOS EIRELI;23.611.767/0001-52;148,645;158,035;155,737;153,973;158,789;142,914;146,946;126,120;145,018;147,787;145,672;143,327
76282;WMGINO;WHITE MARTINS GASES INDUSTRIAIS DO NORTE LTDA.;34.597.955/0001-90;4.031,431;4.258,475;4.476,335;4.747,414;4.304,553;4.767,469;4.119,260;3.655,077;3.603,654;3.683,592;3.570,683;4.031,160
76326;SANTA LUCIA;HOSPITAL SANTA LUCIA S/A;00.025.841/0001-53;786,256;688,183;777,563;719,128;698,619;634,538;588,610;653,333;741,496;774,075;708,469;739,822
76368;L I S GRAFICA;L I S GRAFICA E EDITORA LTDA;49.587.538/0001-33;136,164;154,797;162,360;140,168;151,400;139,762;144,164;148,272;118,941;143,547;124,250;110,966
76443;EXTRATIVA METALURGIA;EXTRATIVA METALURGIA LTDA;03.761.820/0001-94;85,268;84,171;83,852;80,819;65,155;87,027;115,423;81,841;104,575;81,112;82,539;121,271
76481;PALETRANS;PALETRANS EQUIPAMENTOS LTDA;50.770.445/0001-29;213,654;193,824;224,821;221,040;248,284;216,868;250,338;256,287;249,159;223,457;214,128;213,865
76568;LKJ;L K J - FRIGORIFICO LTDA;21.393.000/0001-79;701,984;601,684;673,868;618,791;632,057;627,246;648,597;629,851;635,802;647,137;623,036;689,965
76570;RAIZEN ENERGIA BENALCOOL;RAIZEN ENERGIA S.A;08.070.508/0001-78;121,574;112,739;144,626;87,827;105,827;22,158;11,474;6,014;91,800;36,397;125,236;119,967
76726;SUPERSANTAHELENA;MERCANTIL BASTOS LTDA;18.060.525/0001-88;580,359;527,838;573,502;520,142;526,939;495,896;488,460;501,549;547,797;571,164;545,646;571,836
76753;VILLLONI;INDUSTRIA DE MASSAS ALIMENTICIAS VILLONI LTDA;27.014.034/0001-91;208,305;241,798;205,140;260,575;301,865;231,871;242,800;212,981;299,462;269,820;229,035;287,124
76755;RUHRPUMPEN;RUHRPUMPEN DO BRASIL INDUSTRIA E COMERCIO DE BOMBAS HIDRAULICAS LTDA.;11.341.399/0002-71;33,881;27,992;29,138;24,492;26,525;24,875;23,306;30,764;32,140;30,540;33,519;34,910
76757;LAKA;INOVE GRANITOS EIRELI;16.922.772/0001-10;138,714;136,741;64,057;124,288;105,325;98,354;126,620;137,899;120,078;112,557;114,695;64,756
76852;8 EMBALAGENS;8 EMBALAGENS PLASTICAS EIRELI;11.032.345/0001-43;226,961;206,545;283,985;233,587;226,694;214,092;230,971;222,168;196,795;218,962;209,586;194,047
76914;PEPSICO DO BRASIL CL;PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.;02.957.518/0001-43;2.610,703;2.280,890;2.620,509;2.420,933;2.387,179;2.143,909;2.209,994;2.385,854;2.429,875;2.350,598;2.586,471;2.502,229
77042;UNITOLEDO;SOCIEDADE DE ENSINO SUPERIOR TOLEDO LTDA.;43.767.540/0001-08;33,651;29,802;29,975;20,875;23,777;21,891;18,478;22,947;33,651;35,213;42,911;27,097
77044;ALSCO CANOAS;ALSCO TOALHEIRO BRASIL LTDA.;33.325.184/0020-81;60,023;58,912;69,132;64,048;66,479;64,897;66,986;68,727;45,361;61,486;59,108;57,749
77103;MARGRAMAR;MARGRAMAR GRANITOS LTDA;31.289.499/0001-22;235,366;237,917;296,964;261,746;291,415;272,405;357,978;368,801;358,850;339,679;321,605;223,332
77244;UNIMED GV;UNIMED GOVERNADOR VALADARES COOP DE TRAB MEDICO LTDA;42.892.281/0003-46;481,003;450,241;499,257;449,710;444,679;378,534;359,503;390,695;429,052;463,635;431,263;463,352
77261;UTE CEM M SE EI;CENTRAL ENERGETICA MORRINHOS SA;07.130.855/0001-86;177,612;160,597;171,197;169,782;19,731;0,129;0,803;0,725;0,833;1,672;67,897;168,333
77612;SANTA ROSA MINERACAO;EMPRESA DE MINERACAO SANTA ROSA LTDA;18.761.122/0001-66;159,670;194,983;187,059;195,223;183,709;169,524;203,961;210,791;217,188;234,738;189,266;99,770
77964;TECHNIPFMC CE;FMC TECHNOLOGIES DO BRASIL LTDA.;48.122.295/0001-03;243,204;211,250;252,485;211,445;243,497;219,844;205,770;211,196;227,062;231,794;210,144;224,992
78003;CERAMICA TROPICAL;CERAMICA TROPICAL LTDA;34.853.168/0001-61;113,675;120,378;128,175;119,424;120,251;116,905;123,227;122,321;118,125;113,195;106,343;116,400
78104;AGRARIA IO CL;COOPERATIVA AGRARIA AGROINDUSTRIAL;77.890.846/0001-79;248,532;1.012,441;1.640,268;1.595,350;1.580,785;1.510,700;1.552,462;1.556,315;1.474,083;1.592,535;1.534,026;1.595,668
78106;AGRARIA UM CL;COOPERATIVA AGRARIA AGROINDUSTRIAL;77.890.846/0001-79;3.892,130;3.399,585;3.727,167;3.519,906;3.598,879;3.528,360;3.622,100;3.664,719;3.602,440;3.692,831;3.678,639;3.768,638
78108;AGRARIA UP CE;COOPERATIVA AGRARIA AGROINDUSTRIAL;77.890.846/0001-79;123,212;577,299;381,993;117,004;59,708;38,873;51,569;31,073;31,202;142,151;506,409;357,204
78343;TECNOGRES CL;TECNOGRES REVESTIMENTOS CERAMICOS LTDA.;04.390.556/0001-92;1.820,710;1.625,655;1.848,666;1.813,705;1.906,926;1.836,980;1.901,128;1.849,968;1.788,407;1.889,813;1.861,691;1.866,982
78361;BEMIS DUTRA;AMCOR FLEXIBLES DO BRASIL INDUSTRIA E COMERCIO DE EMBALAGENS LTDA.;60.394.723/0001-44;11,228;10,247;11,223;10,585;10,886;10,574;0,395;0,000;0,000;0,000;0,000;0,000
78389;POLLUX EI SE;POLLUX PLASTIC LTDA;10.290.621/0001-00;8,821;4,151;8,497;9,642;12,302;2,776;5,430;10,001;9,570;6,310;9,160;12,167
78701;ANGLO MR BII;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;6.297,560;5.548,707;7.224,527;6.365,102;6.739,873;6.433,921;6.757,831;6.810,158;6.067,003;6.245,438;6.588,785;6.356,294
78702;ANGLO MR PF;ANGLO AMERICAN MINERIO DE FERRO BRASIL S/A;02.359.572/0004-30;1.679,127;1.524,868;1.932,274;1.733,995;1.775,654;1.795,762;1.916,302;1.867,646;1.667,271;1.915,542;2.027,982;1.822,157
78901;CARAMURU SORRISO;CARAMURU ALIMENTOS S.A.;00.080.671/0001-00;590,860;454,154;226,503;194,477;191,310;264,015;1.925,188;288,560;277,283;475,760;170,891;1.027,760
78944;SUZANO IMPERATRIZ CARGA;SUZANO S.A.;16.404.287/0001-55;3.078,242;3,869;5,933;18,325;189,527;18.952,372;8.247,179;9.155,688;17.036,482;16.685,434;16.339,649;22.177,493
61580;FEDRIGONI;FEDRIGONI BRASIL PAPEIS S.A.;02.364.069/0003-91;2.314,658;2.366,010;3.145,865;3.510,611;3.091,453;3.071,965;3.334,183;3.356,713;3.790,538;3.994,366;3.381,803;2.254,381
66011;COMING;COMING INDUSTRIA E COMERCIO DE COUROS LTDA EM RECUPERACAO JUDICIAL;00.129.569/0001-51;257,055;259,929;260,360;268,764;287,525;315,315;343,858;307,244;281,411;283,854;314,034;308,570
68478;CRESCO MATRIZ;CRESCO COMERCIO DE ALIMENTOS LTDA;18.303.320/0004-29;745,140;648,531;731,755;626,144;617,227;571,544;566,987;604,801;642,106;631,018;648,945;694,842
72033;SQUARE GARDEN;JOINVILLE SQUARE GARDEN EVENTOS LTDA.;12.594.548/0001-96;15,247;17,579;11,553;12,667;14,797;12,923;14,235;18,019;21,987;25,607;36,632;32,995
72262;RIACHUELO LT 2 SE/CO;LOJAS RIACHUELO SA;33.200.056/0001-49;2.830,460;2.558,549;1.994,482;1.957,648;2.443,673;2.356,829;2.459,763;2.651,562;2.852,551;2.814,592;3.023,410;3.355,971
72361;GUIGUEL;GUIGUEL SO INJECAO PLASTICA EIRELI;07.456.533/0001-21;714,266;642,012;726,349;617,042;733,970;572,027;667,830;756,927;632,470;704,576;623,920;533,291
72643;AOI YAMA;AOI-YAMA INDUSTRIA DE COMPENSADOS S/A;04.416.098/0001-13;147,581;192,546;220,209;216,871;198,004;175,624;231,151;221,891;180,452;141,399;146,112;120,549
72703;SUPEMERCADOS CASAGRANDE 08 NE;SUPERMERCADOS CASAGRANDE LTDA;27.473.669/0001-57;120,298;103,632;115,290;105,806;104,419;92,885;97,265;93,509;97,452;114,714;111,753;127,525
73083;RENOVAPLASTIC;RENOVAPLASTIC INDUSTRIA E COMERCIO DE PLASTICO - EIRELI;24.334.553/0001-49;433,693;275,979;307,904;269,491;301,096;313,192;319,148;354,493;374,415;312,829;299,470;285,615
73689;MEMPHIS;MEMPHIS SA INDUSTRIAL;92.697.010/0001-46;354,978;270,369;374,761;317,501;405,073;460,998;500,781;442,515;360,040;282,032;344,030;465,046
73727;RUMO MALHA NORTE EI;RUMO MALHA NORTE S.A;24.962.466/0001-36;55,847;48,749;77,616;93,422;82,327;70,107;60,142;47,612;35,518;46,245;39,105;37,980
74121;IMSC;INDUSTRIA MECANICA SAO CARLOS LTDA;60.880.416/0001-73;353,122;370,262;394,268;379,467;394,244;398,859;393,711;395,263;396,743;359,653;358,837;357,561
74241;INBRAFILTRO;INBRAFILTRO INDUSTRIA E COMERCIO DE FILTROS LTDA;51.135.705/0001-57;189,108;170,069;189,331;187,897;186,220;174,333;177,801;153,235;186,973;204,701;195,984;158,981
74364;DIA BRASIL S;DIA BRASIL SOCIEDADE LIMITADA;03.476.811/0001-51;18,555;19,317;31,880;135,380;359,190;352,213;372,266;0,000;0,000;0,000;0,000;0,000
74641;COMIGO;COOPERATIVA AGROINDUSTRIAL DOS PRODUTORES RURAIS DO SUDOESTE GOIANO;02.077.618/0002-66;3.391,408;7.207,167;9.060,218;7.871,557;8.692,824;7.423,684;8.256,206;7.970,419;7.310,361;7.339,182;6.132,634;5.609,235
74662;BANFILME SP CE;IND BANDEIRANTE DE ARTEFATOS DE PLASTICOS E MADEIRA LTD;61.551.172/0001-48;468,545;516,628;436,113;282,581;490,612;535,746;507,976;430,541;366,118;384,284;382,550;0,000
74665;COPASIL;COPASIL QUIMICA INDUSTRIAL LTDA.;12.216.168/0001-18;334,677;390,678;365,458;273,773;326,727;362,225;432,936;396,529;319,449;418,403;386,765;354,902
74781;COPAGRIL - MARGARIDA 2;COOPERATIVA AGROINDUSTRIAL COPAGRIL;81.584.278/0001-55;6,926;16,132;47,930;14,874;15,565;16,680;14,281;107,434;30,542;19,452;17,749;8,051
74826;GENSYS;GENSYS TECNOLOGIA E SISTEMAS LTDA.;05.367.948/0001-01;381,942;397,720;324,052;290,271;332,910;352,619;349,649;384,897;362,050;360,016;317,386;290,247
74827;MENGATTO;N.B.MENGATTO & CIA LTDA;80.452.733/0001-04;398,693;415,006;478,815;426,873;436,124;493,524;523,713;518,955;487,192;497,194;426,000;271,120
74842;GOLDEN DOLPHIN RESORT;CONDOMINIO GOLDEN DOLPHIN RESORT;08.638.257/0001-85;169,428;131,151;90,138;93,843;99,701;103,268;106,832;120,195;159,425;164,564;144,668;162,785
74878;FRICASA;FRICASA ALIMENTOS S/A;83.188.110/0001-56;600,567;585,223;671,914;599,491;596,890;617,940;663,055;644,135;630,670;660,480;644,668;736,468
74984;TAGMA;TAGMA BRASIL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;03.855.423/0001-81;173,522;183,643;206,759;235,946;325,978;348,706;412,585;426,119;448,601;466,093;416,841;352,484
75235;PRODUTOS ALIMENTICIOS PELOTAS;PRODUTOS ALIMENTICIOS ORLANDIA S A COMERCIO E INDUSTRIA;53.309.845/0015-25;222,899;192,551;338,750;394,439;349,646;271,840;368,290;314,956;302,767;244,811;262,821;212,605
75351;CSM INDUSTRIA;CSM INDUSTRIA E COMERCIO DE FOGOES LTDA;05.091.666/0001-16;592,191;518,381;602,481;470,420;381,184;426,215;420,425;467,978;470,126;405,502;0,000;0,000
75367;OLIMPIA PARK;OLIMPIA PARK RESORT;29.954.882/0001-06;467,699;376,463;191,003;103,230;251,131;276,292;333,808;357,237;450,027;476,651;449,940;530,272
75544;RUMO MALHA SUL;RUMO MALHA SUL S.A;01.258.944/0001-26;297,119;252,611;356,079;332,048;353,910;356,950;347,076;329,257;306,876;247,084;226,636;248,363
75602;MATSUDA MINAS;MATSUDA MINAS COMERCIO E INDUSTRIA LTDA;38.608.360/0003-05;270,346;275,125;313,597;242,357;301,455;306,225;362,787;273,391;263,211;246,794;291,104;292,667
75667;CPA;CPA ARMAZENS GERAIS LTDA;03.836.990/0001-90;195,239;194,969;362,079;376,832;327,938;309,291;280,324;267,587;269,930;234,592;281,071;290,694
75741;OCEANO SUL;OCEANO INDUSTRIA GRAFICA E EDITORA LTDA.;67.795.906/0002-00;72,537;77,450;110,322;89,637;73,903;62,796;71,816;67,474;65,000;57,953;65,088;64,046
75784;CBA ITAPISSUMA;CBA ITAPISSUMA LTDA.;05.342.105/0006-57;6.344,451;5.896,966;6.521,348;6.262,828;6.358,890;5.954,417;6.286,895;6.239,846;6.161,696;6.363,738;6.261,255;6.390,237
75922;C CE DENTALCLEAN;RABBIT INDUSTRIA E COMERCIO DE PRODUTOS DE HIGIENE PESSOAL LTDA;00.099.817/0001-69;123,312;115,023;111,370;95,309;114,035;109,537;120,410;123,130;124,582;119,412;130,614;110,028
75941;C CE IABV;I A B V IND DE ARTEFATOS DE BORRACHA VENCEDORA LTDA;00.669.977/0001-04;345,948;341,211;356,542;390,642;388,595;367,109;444,753;430,903;385,097;383,513;347,322;293,422
75961;MIN STA LUZIA;MINERACAO SANTA LUZIA DE ITAGUAI LTDA;04.676.236/0001-01;185,798;173,781;208,039;185,831;157,355;169,288;227,239;241,602;228,810;207,044;193,834;193,667
75981;STARPLAST CAPACETES;STARPLAST INDUSTRIA E COMERCIO LTDA;54.649.470/0001-00;59,668;69,467;62,936;66,280;70,428;64,157;59,131;75,373;73,960;69,145;70,730;58,407
76152;COLOROBBIA NE;COLOROBBIA NORDESTE PRODUTOS PARA CERAMICA LTDA.;04.019.729/0001-60;275,304;275,795;288,992;197,151;196,925;189,313;191,464;188,088;189,625;193,106;193,035;183,785
76161;PETRA MG;PETRA MG INDUSTRIA E COMERCIO DE AGREGADOS LTDA;02.329.307/0001-66;136,177;128,543;143,956;136,772;147,412;148,249;123,968;155,523;157,051;124,092;122,103;125,315
76242;ASTRA VI;ASTRA S A INDUSTRIA E COMERCIO;50.949.528/0012-32;214,317;189,233;203,659;176,002;203,871;201,357;0,000;0,000;0,000;0,000;0,000;0,000
76407;GROWN;GROWN OPTICAL LTDA;60.570.108/0001-41;229,297;221,833;232,494;210,050;226,629;222,952;218,704;229,067;231,933;216,924;224,941;225,939
76546;PLENA GO;PLENA ALIMENTOS S/A;10.198.974/0008-51;244,765;243,549;269,931;268,176;269,720;294,997;288,651;277,138;253,550;287,311;279,882;260,140
76601;SERZEGRAF;SERZEGRAF INDUSTRIA EDITORA GRAFICA LTDA;85.053.296/0001-61;32,561;30,058;30,705;34,004;17,762;19,608;8,478;20,783;12,470;13,716;15,951;10,057
76623;COOPERATIVA MACUCO;COOPERATIVA REGIONAL AGROPECUARIA DE MACUCO LIMITADA;29.277.167/0001-86;376,418;338,704;379,297;351,732;341,569;309,309;296,711;297,718;316,019;333,813;342,054;371,150
76624;ARMATREL;ARMATREL - ARMACOES TRELICADAS LTDA.;11.495.291/0001-52;155,702;167,420;204,415;192,552;175,645;170,898;146,216;143,835;123,687;134,414;131,503;107,277
76721;ATLANTIS RJ;ATLANTIS RJ EMPREENDIMENTOS IMOBILIARIOS LTDA;12.605.755/0001-07;185,740;151,642;172,815;143,156;129,186;128,297;119,655;120,982;133,718;128,035;130,750;161,855
76754;DEFENDI DO BRASIL;E.G.O. DO BRASIL LTDA;08.175.409/0001-50;163,565;168,843;188,883;174,905;187,708;189,986;213,386;214,090;187,069;184,585;131,550;144,441
76758;GRD GRANITOS;G.R.D GRANITOS RIO DOCE LTDA;07.588.241/0001-42;183,978;168,952;211,978;198,886;201,855;163,471;200,929;205,328;169,165;175,612;148,840;135,262
76801;DIHELO;DIHELO ALIMENTOS LTDA;79.875.183/0001-49;264,316;219,830;249,751;201,546;174,570;144,395;171,284;212,247;227,216;232,028;241,636;287,002
76812;ACAI MACUNAIMA;MACUNAIMA AGROINDUSTRIA E COMERCIO DE POLPAS LTDA;06.246.487/0001-73;124,206;134,800;164,546;145,194;160,996;98,825;162,497;486,468;591,871;694,408;508,785;159,860
76915;PEPSICO DO BRASIL NE;PEPSICO DO BRASIL INDUSTRIA E COMERCIO DE ALIMENTOS LTDA.;02.957.518/0001-43;445,101;437,522;404,560;361,415;376,341;379,967;416,167;407,891;410,196;376,976;425,514;467,649
76922;PERFYACO;PERFYACO METAIS LTDA;72.381.213/0001-11;17,523;17,171;20,281;17,728;18,785;19,595;19,723;17,312;14,923;16,449;13,149;10,699
76923;STANLEY ELECTRIC;STANLEY ELECTRIC DO BRASIL LTDA.;11.187.850/0001-67;913,211;938,461;1.150,769;1.030,604;1.080,116;981,214;819,846;886,341;927,309;828,202;990,032;853,358
76945;DJM CEREAIS;DJM INDUSTRIA DE ALIMENTOS LTDA;13.045.256/0001-67;152,592;216,904;280,463;297,366;303,767;217,728;273,780;293,260;259,652;235,388;281,116;195,780
77003;CONDOMINIO MICROSERVICE;CONDOMINIO DO EDIFICIO MICROSERVICE;22.045.789/0001-30;154,537;135,143;143,153;113,627;115,647;108,302;108,448;116,015;121,377;113,025;118,161;110,111
77043;CAN-PACK;CAN-PACK BRASIL INDUSTRIA DE EMBALAGENS LTDA.;14.855.630/0001-52;3.076,846;2.781,019;3.083,547;3.064,816;3.090,513;3.056,009;2.256,111;3.057,153;2.936,845;3.302,523;3.235,207;3.473,199
77079;PMI MANAUS;PMI SOUTH AMERICA INDUSTRIA DE PLASTICO LTDA;08.211.330/0001-38;222,433;228,946;302,520;280,227;286,367;271,557;284,793;261,634;259,914;239,195;164,657;15,999
77162;SINDI;CONDOMINIO DE GALPOES SINDI INVESTIMENTOS;08.627.728/0001-50;478,020;442,140;567,068;529,128;528,016;529,494;529,414;541,687;564,825;596,022;575,202;582,849
77181;CSEM BRASIL;CENTRO DE INOVACOES CSEM BRASIL;08.663.733/0001-18;77,450;77,669;86,293;76,802;59,999;56,941;44,802;50,991;53,508;64,872;69,737;66,326
77201;JOMAFER FERRO E ACO;JOMAFER FERRO E ACO LTDA;50.695.089/0001-26;73,587;65,819;69,925;60,998;70,225;50,798;51,113;54,609;57,385;50,424;58,314;47,504
77366;MAGE MINERACAO;MAGE MINERACAO LTDA;16.904.055/0002-47;116,127;93,670;101,042;73,401;80,740;108,042;167,126;154,759;109,332;96,684;105,837;108,986
77381;INTERCITY;INTERCITY COMERCIO E INDUSTRIA DE ARTEFATOS DE CIMENTO LTDA;05.057.709/0001-47;259,400;234,215;237,235;211,982;221,962;239,097;240,597;237,880;223,602;216,667;218,659;232,153
77729;VITTA;VITTA QUIMICA INDUSTRIA E COMERCIO LTDA;10.745.687/0001-48;206,702;199,639;232,598;228,000;212,527;218,022;218,471;237,543;220,331;221,594;249,175;240,083
77731;ANOAL;ANOAL TRATAMENTO DE SUPERFICIE DE ALUMINIO EIRELI;27.770.822/0001-08;79,175;95,205;120,179;103,028;105,868;93,861;103,250;111,373;110,482;116,114;131,436;123,545
77752;FRUTTY;FRUTTY REFRIGERANTES LTDA;25.376.211/0001-54;79,895;75,640;72,771;85,182;86,515;68,575;83,361;82,375;95,825;85,431;95,127;93,465
77783;IMARCAL;IMARCAL - IND. DE MARMORES E CALCARIO LTDA;08.916.852/0001-35;417,454;420,621;490,062;484,458;460,892;490,724;541,176;527,866;520,591;540,567;504,785;481,815
77903;SANTA MARTA EI SE;GRAFICA SANTA MARTA LTDA;09.098.419/0001-00;295,759;311,303;291,850;253,703;341,080;330,498;317,440;337,320;294,735;363,788;299,101;337,801
77905;IGP;IGPECOGRAPH INDUSTRIA METALURGICA LTDA;60.397.445/0001-89;266,750;293,220;345,702;341,201;360,374;326,813;254,097;292,250;291,416;312,652;283,592;270,201
78063;MOSAIC FERTILIZANTES PEK;MOSAIC FERTILIZANTES P&K LTDA.;33.931.486/0014-55;72.869,918;63.887,936;68.653,893;64.877,489;71.425,354;67.884,504;66.210,068;69.402,225;66.491,716;63.110,684;64.586,897;71.264,190
78082;KELVION;KELVION INTERCAMBIADORES LTDA.;47.344.197/0001-40;163,331;131,802;142,517;110,404;97,026;77,285;84,816;98,639;90,755;114,155;108,978;112,479
78244;POLITORNO;POLITORNO MOVEIS LTDA;90.236.621/0001-61;177,786;165,237;224,809;192,307;208,858;206,772;228,098;172,166;189,452;181,333;151,526;100,988
78262;CASA GRANDE HOTEL;CASA GRANDE HOTEL S A;61.346.318/0001-13;303,350;262,313;188,555;119,774;138,714;128,877;132,146;165,680;210,681;221,303;227,935;277,236
78323;UTE SVA CARGA;SILICA VERDE DO ARROZ LTDA.;04.905.729/0001-68;5,292;2,918;0,020;35,279;1,079;0,003;17,340;117,208;5,306;17,411;0,737;0,066
78486;VENTURINI;VENTURINI & CIA LTDA;49.028.814/0001-23;168,548;180,015;179,399;172,024;172,791;178,924;176,488;193,148;185,270;175,244;175,113;124,441
78622;TREVO;TREVO INDUSTRIAL DE ACARTONADOS S/A;06.956.391/0001-07;343,993;226,259;375,441;361,157;343,599;348,672;324,563;382,477;378,622;411,031;398,717;181,111
78643;SANTA BARBARA;CIA SIDERURGICA SANTA BARBARA;04.765.856/0001-09;576,229;505,836;557,358;589,058;628,338;633,883;661,679;426,743;80,594;470,062;607,474;628,378
